"TOA5","Alpine_Meadow","CR3000","13614","CR3000.Std.32.05","CPU:Fool_Alpine_Meadow_Met_20240124.CR3","33024","Table3"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","SWin_Avg","SWin_Max","SWout_Avg","LWin_Avg","LWout_Avg","CNR4TC_Avg","CNR4TK_Avg","SWnet_Avg","LWnet_Avg","Albedo_Avg","TOTALnet_Avg","TOTALnet_Max","LWinCo_Avg","LWoutCo_Avg","Tair_1_Avg","Tair_1_Max","RH_1","Tair_2_Avg","RH_2","WS_1_ms_S_WVT","WindDir_1_D1_WVT","WindDir_1_SD1_WVT","WS_2_ms_S_WVT","WindDir_2_D1_WVT","WindDir_2_SD1_WVT","Tskin_C","Tskin_C_Avg","Tskin_C_Max","SBT_C_Avg","PPT_mm_Tot","Tgrd_1_C_Avg","Tgrd_2_C_Avg","Tgrd_3_C_Avg","BP_mbar","DT_Std","DT","Q","TCDT","DBTCDT","IntTemp","IntRH","Pitch","Roll","SupVolt","ResFreq","Alert"
"TS","RN","Volts","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","%","Deg C","%","meters/second","Deg","Deg","meters/second","Deg","Deg","Deg C","Deg C","Deg C","Deg C","mm","Deg C","Deg C","Deg C","mbar","","","","","","Deg C","%","degrees","degrees","volts","kHz","unitless"
"","","Min","Avg","Avg","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Avg","Avg","Avg","Max","Smp","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Smp","Avg","Max","Avg","Tot","Avg","Avg","Avg","Smp","Std","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-01-05 06:00:00",8323,12.47,-13.7,-0.431,-0.146,0.151,-7.602,-0.811,-14.2,258.9,-0.582,-6.791,-0.475,-7.373,-4.19,247.3,254.1,-14.41,-14.25,85.9,-14.16,83.9,1.09,186.8,97.9,1.006,121.9,97,-14.67,-14.45,-14.33,-14.16,0,0.267,0.516,1.434,658.2711,0,0,-14.4,277,123,0,0,0,0,0,0,0
"2025-01-05 07:00:00",8324,12.41,-13.93,-0.35,-0.049,0.254,-7.577,-0.964,-14.32,258.8,-0.603,-6.614,-0.964,-7.217,-5.175,246.9,253.5,-14.5,-14.43,86,-14.29,84,1.202,314.5,69.78,1.133,331.9,72.2,-14.58,-14.6,-14.51,-14.3,0,0.267,0.516,1.434,658.6057,0,0,-14.4,277.2,122.8,0,0,0,0,0,0,0
"2025-01-05 08:00:00",8325,12.38,-14.07,15.92,40.01,14.74,-17.22,-2.531,-14.41,258.7,1.187,-14.69,"NAN",-13.5,-5.344,236.9,251.6,-14.59,-14.47,85.9,-14.35,83.8,0.963,322.5,95.2,0.929,13.86,93.7,-15.15,-15.06,-14.56,-14.35,0,0.267,0.516,1.433,658.5147,0,0,-14.1,277.3,122.7,0,0,0,0,0,0,0
"2025-01-05 09:00:00",8326,12.48,-14.1,71.43,125.4,62.85,-26.33,-4.247,-13.8,259.3,8.58,-22.08,0.882,-13.51,0.194,230.2,252.3,-14.38,-14.1,85.9,-14.1,83.5,1.051,324.5,81.7,1.01,357.2,81.6,-14.12,-14.73,-14.07,-13.77,0,0.267,0.516,1.433,659.0921,0,0,-12.8,277.7,122.3,0,0,0,0,0,0,0
"2025-01-05 10:00:00",8327,13.24,-13.16,274.6,617,220.9,-40.64,-10.47,-11.17,262,53.68,-30.17,0.82,23.51,132.9,226.5,256.7,-13.28,-12.38,84.7,-12.77,81.1,1.146,326.2,69.01,1.075,339.1,70.87,-10.24,-12.53,-10.11,-11.15,0,0.267,0.516,1.433,659.7246,0,0,-6.5,278.8,121.2,0,0,0,0,0,0,0
"2025-01-05 11:00:00",8328,14.07,-10.53,445.5,828,360,-40.95,-13.99,-8.1,265,85.5,-26.96,0.815,58.53,162.9,238.9,265.9,-12.16,-11.78,84.8,-11.47,80.7,1.437,344.1,57.86,1.428,350.2,53.47,-8.29,-9.77,-8.05,-7.87,0,0.267,0.516,1.432,659.9896,0,0,-4.2,278.7,121.3,0,0,0,0,0,0,0
"2025-01-05 12:00:00",8329,13.98,-7.787,524.5,856,414,-47.65,-15.83,-6.403,266.7,110.4,-31.82,0.795,78.63,163.2,239.4,271.2,-11.6,-11.19,85,-10.86,81,1.914,332.3,43.47,1.898,341.4,37.88,-8.86,-8.41,-7.292,-6.3,0,0.267,0.516,1.431,659.6155,0,0,-5,279.3,120.7,0,0,0,0,0,0,0
"2025-01-05 13:00:00",8330,14.02,-6.955,366.4,568.9,303.7,-30.22,-12.09,-7.864,265.3,62.7,-18.12,0.833,44.58,99.9,250.6,268.7,-11.75,-11.38,85.6,-11.17,82,2.003,332.3,34.51,1.949,337.4,37.18,-10.3,-9.37,-8.57,-7.611,0,0.266,0.516,1.431,659.3127,0,0,-7.7,278.6,121.4,0,0,0,0,0,0,0
"2025-01-05 14:00:00",8331,14.04,-8.23,230.9,317.2,199.6,-17.78,-6.225,-10.32,262.8,31.31,-11.55,0.866,19.75,33.17,252.8,264.3,-12.54,-11.92,85.7,-12.11,82.8,2.689,336,30.7,2.58,342.3,27.94,-11.49,-11.09,-10.23,-10.1,0,0.266,0.515,1.43,659.4695,0,0,-9.4,278.2,121.8,0,0,0,0,0,0,0
"2025-01-05 15:00:00",8332,14.14,-9.73,156.1,225.8,133.7,-22.71,-6.65,-11.24,261.9,22.36,-16.06,0.858,6.302,18.12,244.1,260.1,-12.95,-12.54,86,-12.5,83.4,1.822,334.4,53.02,1.776,347.1,53.36,-13.08,-12.13,-11.35,-11.07,0,0.266,0.515,1.43,659.8083,0,0,-11.6,278.1,121.9,0,0,0,0,0,0,0
"2025-01-05 16:00:00",8333,14.22,-11.04,78.11,118,68.04,-14.8,-3.149,-12.64,260.5,10.06,-11.65,0.874,-1.586,5.727,246.4,258,-13.5,-13.25,86,-13.19,83.6,2.724,334.7,29.91,2.62,340.2,27.79,-13.74,-13.05,-12.72,-12.47,0,0.267,0.515,1.43,660.3601,0,0,-12.9,278.3,121.7,0,0,0,0,0,0,0
"2025-01-05 17:00:00",8334,14.02,-12.32,16.51,33.67,16.02,-38.84,-7.994,-13.94,259.2,0.49,-30.84,0.646,-30.35,-3.604,217.1,248,-14.07,-13.61,85.6,-13.83,83.7,2.194,335.6,55.28,2.103,344.9,57.12,-16.48,-14.98,-13.62,-13.68,0,0.267,0.515,1.429,660.2425,0,0,-14.9,278.1,121.9,0,0,0,0,0,0,0
"2025-01-05 18:00:00",8335,13.83,-13.99,-1.725,-0.17,1.324,-48.25,-10.97,-15.07,258.1,-3.049,-37.27,-1.158,-40.32,-11.84,203.3,240.6,-14.77,-14.49,85.9,-14.56,83.9,1.035,154.6,89.7,0.995,136.3,86.2,-15.9,-16.63,-15.68,-14.74,0,0.267,0.515,1.429,660.3697,0,0,-14.6,277.8,122.2,0,0,0,0,0,0,0
"2025-01-05 19:00:00",8336,13.7,-14.66,-1.145,-0.146,0.66,-25.63,-6.052,-14.85,258.3,-1.805,-19.58,-0.941,-21.38,-7.152,226.8,246.3,-14.78,-14.7,85.7,-14.56,83.8,1.018,324,102.3,0.988,57.44,96.8,-15.46,-15.82,-15.32,-14.69,0,0.267,0.515,1.429,660.8575,0,0,-14.8,278.2,121.8,0,0,0,0,0,0,0
"2025-01-05 20:00:00",8337,13.6,-14.71,-0.355,0.146,0.515,-10.33,-2.544,-14.65,258.5,-0.87,-7.79,"INF",-8.66,-5.046,242.8,250.6,-14.72,-14.61,86,-14.5,84,0.737,224.3,98.4,0.703,118.1,99.2,-14.74,-15.13,-14.69,-14.59,0,0.267,0.515,1.429,660.9184,0,0,-14.5,278.1,121.9,0,0,0,0,0,0,0
"2025-01-05 21:00:00",8338,13.51,-14.41,-0.075,0.243,0.404,-5.484,-0.995,-14.03,259.1,-0.479,-4.489,"NAN",-4.968,-3.834,250.1,254.6,-14.26,-13.98,86.4,-14.02,84.4,1.273,318.9,82.3,1.202,350.6,87.7,-14,-14.29,-13.92,-14.07,0,0.267,0.515,1.428,661.0073,0,0,-13.8,278.4,121.6,0,0,0,0,0,0,0
"2025-01-05 22:00:00",8339,13.41,-13.87,-0.231,0,0.199,-5.152,-0.904,-13.64,259.5,-0.43,-4.248,"NAN",-4.678,-3.872,252,256.3,-13.88,-13.74,86.5,-13.63,84.4,1.332,327.4,73.4,1.299,352,65.99,-13.79,-13.86,-13.75,-13.64,0,0.267,0.515,1.428,661.1582,0,0,-13.7,278.7,121.3,0,0,0,0,0,0,0
"2025-01-05 23:00:00",8340,13.32,-13.55,-0.286,-0.049,0.152,-4.582,-0.839,-13.59,259.6,-0.438,-3.744,-1.006,-4.182,-2.893,252.8,256.5,-13.79,-13.69,86.4,-13.57,84.3,1.107,347.1,70.64,1.073,359.2,70.16,-13.88,-13.8,-13.7,-13.57,0,0.267,0.515,1.427,661.4608,0,0,-13.7,278.9,121.1,0,0,0,0,0,0,0
"2025-01-06 00:00:00",8341,13.22,-13.43,-0.226,0.122,0.266,-4.951,-0.86,-13.57,259.6,-0.492,-4.091,-0.638,-4.583,-3.19,252.5,256.6,-13.79,-13.64,86.8,-13.55,84.7,1.037,333.2,85.8,0.984,356.6,84.8,-13.88,-13.81,-13.68,-13.57,0,0.267,0.515,1.427,661.0961,0,0,-13.5,278.9,121.1,0,0,0,0,0,0,0
"2025-01-06 01:00:00",8342,13.1,-13.3,-0.269,-0.073,0.245,-4.733,-0.99,-13.41,259.7,-0.514,-3.743,-1.08,-4.257,-2.873,253.3,257.1,-13.61,-13.51,86.8,-13.37,84.8,0.995,206.1,99.6,0.937,145.6,96.2,-13.59,-13.66,-13.52,-13.39,0,0.267,0.515,1.427,661.0336,0,0,-13.2,278.9,121.1,0,0,0,0,0,0,0
"2025-01-06 02:00:00",8343,13,-13.12,-0.051,0.34,0.321,-3.465,-0.594,-13.15,260,-0.373,-2.871,"NAN",-3.244,-2.48,255.6,258.5,-13.4,-13.16,87.2,-13.16,85.3,1.009,215.1,97.1,0.939,93.5,101.6,-13.09,-13.36,-13.08,-13.19,0,0.267,0.514,1.426,660.8204,0,0,-12.8,278.9,121.1,0,0,0,0,0,0,0
"2025-01-06 03:00:00",8344,12.89,-12.81,-0.204,0.122,0.177,-3.383,-0.667,-12.86,260.3,-0.381,-2.716,"INF",-3.097,-2.236,256.9,259.6,-13.1,-13.04,87.2,-12.86,85.2,1.115,327.5,76.9,1.049,355.5,77.05,-13,-13.08,-12.95,-12.87,0,0.267,0.514,1.426,661.0015,0,0,-12.7,279.2,120.8,0,0,0,0,0,0,0
"2025-01-06 04:00:00",8345,12.78,-12.62,-0.254,-0.073,0.141,-3.061,-0.619,-12.87,260.3,-0.395,-2.442,-0.68,-2.837,-2.317,257.1,259.6,-13.1,-13.02,87.1,-12.85,85.1,0.962,258.7,98,0.93,87.7,95.7,-13.06,-13.07,-13,-12.86,0,0.267,0.514,1.425,660.5456,0,0,-12.8,279,121,0,0,0,0,0,0,0
"2025-01-06 05:00:00",8346,12.67,-12.55,-0.146,0.195,0.156,-1.92,-0.371,-12.8,260.4,-0.302,-1.549,"INF",-1.851,-1.255,258.6,260.1,-13.05,-12.98,87.2,-12.8,85.2,1.155,323.2,69.21,1.093,332,69.46,-12.97,-12.97,-12.89,-12.82,0,0.267,0.514,1.425,660.4847,0,0,-12.7,279.4,120.6,0,0,0,0,0,0,0
"2025-01-06 06:00:00",8347,12.56,-12.47,-0.297,0.049,0.159,-2.378,-0.541,-12.78,260.4,-0.456,-1.837,"NAN",-2.293,-1.223,258.2,260,-13.01,-12.96,87.2,-12.76,85.1,1.231,332.4,62.39,1.148,346.1,58.84,-13.08,-13,-12.89,-12.79,0,0.267,0.514,1.425,660.3625,0,0,-12.7,279,121,0,0,0,0,0,0,0
"2025-01-06 07:00:00",8348,12.47,-12.46,-0.459,0.122,0.259,-3.919,-0.911,-12.79,260.4,-0.718,-3.007,"INF",-3.726,-2.069,256.6,259.6,-13.02,-12.9,87.4,-12.75,85.4,1.168,335.7,79.35,1.132,1.106,72.66,-13.3,-13.11,-12.89,-12.79,0,0.267,0.514,1.424,660.5753,0,0,-12.8,279.1,120.9,0,0,0,0,0,0,0
"2025-01-06 08:00:00",8349,12.44,-12.44,9.19,31.95,8.71,-2.382,-0.582,-12.51,260.6,0.485,-1.8,1.182,-1.315,1.192,259.3,261.1,-12.8,-12.55,87.6,-12.54,85.6,0.961,242.8,92.3,0.869,241,99.8,-12.5,-12.78,-12.5,-12.57,0,0.267,0.514,1.424,660.6359,0,0,-12.1,279.4,120.6,0,0,0,0,0,0,0
"2025-01-06 09:00:00",8350,12.56,-12.06,75.47,165.4,68.18,-3.363,-1.581,-11.55,261.6,7.289,-1.782,0.91,5.507,18.9,262.2,263.9,-12.36,-11.9,87.8,-12.06,85.6,0.914,310.2,69.15,0.862,330.3,73.25,-11.34,-12.07,-11.23,-11.62,0,0.267,0.514,1.423,660.9986,0,0,-10,279.6,120.4,0,0,0,0,0,0,0
"2025-01-06 10:00:00",8351,14.38,-11.11,148.4,206,133.2,-5.166,-4.036,-10.08,263.1,15.19,-1.129,0.898,14.06,22.39,266.4,267.5,-11.57,-11.26,87.2,-11.17,85.1,1.049,330.3,56.24,0.958,339.9,58.87,-10.17,-10.77,-10.17,-9.85,0,0.267,0.514,1.423,661.2076,0,0,-8.3,279.9,120.1,0,0,0,0,0,0,0
"2025-01-06 11:00:00",8352,14.59,-9.98,195.9,272.4,179,-7.649,-10.29,-8.38,264.8,16.83,2.641,0.916,19.47,34.13,271,268.3,-10.87,-10.65,87.1,-10.37,83.7,0.972,320.1,66.36,0.914,340.6,70.93,-9.75,-9.45,-9.11,-7.923,0,0.267,0.514,1.423,661.0521,0,0,-7.5,280,120,0,0,0,0,0,0,0
"2025-01-06 12:00:00",8353,14.19,-9.4,194.9,276.5,180.7,-6.385,-8.51,-9.02,264.1,14.18,2.125,0.929,16.31,29.93,269.6,267.4,-11.34,-10.97,87.6,-10.96,84.3,2.188,335.2,22.98,2.098,340.2,25.15,-10.04,-9.92,-9.45,-8.56,0,0.267,0.514,1.422,660.5645,0,0,-8.1,279.5,120.5,0,0,0,0,0,0,0
"2025-01-06 13:00:00",8354,14.16,-9.08,222.5,299.3,197.3,-8.46,-8.33,-8.89,264.3,25.23,-0.13,0.889,25.1,44.09,268.1,268.2,-11.29,-11.17,88.2,-10.93,85.1,2.336,338,22.59,2.246,342.5,20.44,-9.69,-9.79,-9.49,-8.57,0,0.267,0.514,1.422,660.0771,0,0,-7.9,280.1,119.9,0,0,0,0,0,0,0
"2025-01-06 14:00:00",8355,14.16,-8.74,206.2,259.8,179.7,-11.72,-7.466,-8.97,264.2,26.46,-4.252,0.873,22.21,31.37,264.4,268.7,-11.16,-10.9,87.9,-10.83,84.4,2.369,343.1,24,2.298,345.5,19.94,-10.03,-9.78,-9.39,-8.67,0,0.267,0.514,1.421,659.8939,0,0,-7.7,279.5,120.5,0,0,0,0,0,0,0
"2025-01-06 15:00:00",8356,14.16,-8.77,178.6,248.6,152.5,-32.26,-11.61,-9.28,263.9,26.11,-20.65,0.854,5.459,26.85,242.6,263.3,-11.13,-10.86,88.2,-10.82,85.6,1.737,339,23.19,1.685,343.6,22.63,-11.06,-10.58,-9.86,-8.89,0,0.267,0.514,1.421,659.9249,0,0,-7.7,279.7,120.3,0,0,0,0,0,0,0
"2025-01-06 16:00:00",8357,14.16,-9.19,93.3,158.2,78.91,-28.78,-11.74,-9.86,263.3,14.41,-17.04,0.851,-2.627,2.968,243.7,260.8,-11.08,-10.55,87.8,-10.78,85.2,1.346,342,21.99,1.298,346.2,22.09,-11.57,-11.04,-10.44,-9.08,0,0.267,0.514,1.421,660.0178,0,0,-10.6,278.9,121.1,0,0,0,0,0,0,0
"2025-01-06 17:00:00",8358,13.98,-10.25,16.35,34.69,15.23,-20.83,-7.827,-11.93,261.2,1.121,-13,1.166,-11.88,-7.838,243.2,256.2,-12.17,-11.8,87.4,-11.93,85.3,1.002,352.9,16.67,0.954,354.1,13.57,-14.01,-12.78,-11.61,-11.42,0,0.267,0.514,1.42,660.1741,0,0,-12,279,121,0,0,0,0,0,0,0
"2025-01-06 18:00:00",8359,13.79,-12.02,-2.874,-0.219,-0.458,-19.76,-23.38,-14.28,258.9,-2.416,3.623,0.012,1.206,10.27,234.9,231.3,-13.4,-12.62,86.4,-13.29,84.1,0.015,264,27.9,0.016,155.5,0.02,-18.34,-17.07,-14.06,-13.17,0,0.267,0.513,1.42,660.1821,0,0,-14.5,278.4,121.6,0,0,0,0,0,0,0
"2025-01-06 19:00:00",8360,13.64,-14.83,-1.26,3.478,2.359,-12.93,-17.77,-16.42,256.7,-3.619,4.842,-0.749,1.224,8.05,233.4,228.6,-14.91,-14.48,87.2,-14.79,84.7,0.019,64.99,16.54,0.011,59.85,5.873,-15.79,-18.9,-15.72,-15.1,0,0.267,0.513,1.419,660.2221,0,0,-14.4,278,122,0,0,0,0,0,0,0
"2025-01-06 20:00:00",8361,13.5,-16,-0.715,2.603,1.419,-6.24,-6.787,-15.15,258,-2.134,0.547,"NAN",-1.587,1.7,245,244.5,-14.22,-14,86.4,-14.2,84.4,0.18,164.2,11.55,0.174,163.6,12.43,-17.04,-17.04,-15.55,-14.9,0,0.268,0.513,1.419,660.1613,0,0,-14.3,279,121,0,0,0,0,0,0,0
"2025-01-06 21:00:00",8362,13.38,-15.81,-1.83,0.049,0.641,-3.995,-6.35,-15.43,257.7,-2.471,2.355,"INF",-0.116,1.947,246.1,243.8,-14.38,-14.07,86.1,-14.37,84.1,0.012,183.9,6.342,0.011,171,4.59,-19.08,-17.71,-16.23,-15.11,0,0.268,0.513,1.419,660.1005,0,0,-15.2,278.9,121.1,0,0,0,0,0,0,0
"2025-01-06 22:00:00",8363,13.25,-16.09,-0.31,1.314,1.963,-0.526,-2.115,-15.43,257.7,-2.272,1.59,"NAN",-0.683,1.688,249.6,248,-14.61,-14.21,86.7,-14.53,84.4,0.001,89.9,0.205,0.001,97.5,0.347,-14.66,-16.39,-14.62,-15.37,0,0.268,0.513,1.419,660.2224,0,0,-13.9,278.6,121.4,0,0,0,0,0,0,0
"2025-01-06 23:00:00",8364,13.12,-15.09,-0.592,0.365,0.794,-0.376,-0.794,-13.78,259.4,-1.386,0.418,"INF",-0.968,-0.136,256.2,255.8,-13.71,-13.48,86.6,-13.52,84.6,0.399,9.96,13.9,0.387,8.26,13.17,-14.15,-14.38,-13.87,-13.96,0,0.268,0.514,1.419,660.4308,0,0,-13.4,278.8,121.2,0,0,0,0,0,0,0
"2025-01-07 00:00:00",8365,13,-14.56,-3.02,-0.389,-0.81,-1.845,-4.564,-15.16,258,-2.21,2.72,0.068,0.51,2.83,249.4,246.7,-14.37,-13.65,87,-14.28,84.5,0.058,138.7,15.17,0.053,132.6,21.12,-19.17,-18.05,-14.09,-14.78,0,0.268,0.513,1.418,660.1294,0,0,-16,278.1,121.9,0,0,0,0,0,0,0
"2025-01-07 01:00:00",8366,12.88,-15.91,-0.866,-0.316,1.117,-0.907,-2.516,-15.78,257.4,-1.983,1.608,-1.707,-0.374,0.944,247.9,246.3,-14.82,-14.55,86.2,-14.78,84.1,0.562,147.4,16.36,0.524,151.1,16.81,-17.67,-17.89,-17.03,-15.83,0,0.268,0.513,1.418,659.8887,0,0,-15,279.3,120.7,0,0,0,0,0,0,0
"2025-01-07 02:00:00",8367,12.76,-16.05,-2.093,-1.046,-0.397,-1.478,-3.398,-15.9,257.2,-1.696,1.921,0.165,0.224,1.525,246.8,244.9,-14.91,-14.59,85.4,-14.82,83.1,0.372,141.2,13.6,0.344,142.5,14.77,-19.76,-19,-17.83,-15.69,0,0.268,0.513,1.417,659.8901,0,0,-16.3,279.5,120.5,0,0,0,0,0,0,0
"2025-01-07 03:00:00",8368,12.65,-16.98,-2.191,-1.679,0.705,-1.311,-2.642,-17.23,255.9,-2.896,1.331,-0.3,-1.565,0.371,241.9,240.6,-15.67,-15.33,85.6,-15.8,83.3,0.017,57.5,3.422,0.012,70.06,7.77,-20.54,-19.84,-19.53,-16.97,0,0.268,0.513,1.417,659.924,0,0,-16.9,279.2,120.8,0,0,0,0,0,0,0
"2025-01-07 04:00:00",8369,12.54,-17.98,-2.291,-0.487,1.947,-1.271,-2.395,-17.63,255.5,-4.238,1.124,-0.907,-3.114,-0.084,240.4,239.3,-16,-15.65,85,-16.12,82.9,0.112,33.21,8.8,0.043,21.92,4.508,-17.95,-20.37,-17.95,-17.57,0,0.268,0.513,1.416,659.9279,0,0,-16.5,279.3,120.7,0,0,0,0,0,0,0
"2025-01-07 05:00:00",8370,12.44,-17.87,-1.181,0.17,0.884,-0.767,-1.118,-16.46,256.7,-2.066,0.35,"NAN",-1.715,-0.191,245.4,245,-15.79,-15.61,84.9,-15.73,83,0.332,105.4,36.88,0.279,101.6,43.14,-18.92,-18.14,-16.97,-16.59,0,0.268,0.513,1.416,659.9855,0,0,-16.2,279.5,120.5,0,0,0,0,0,0,0
"2025-01-07 06:00:00",8371,12.36,-17.34,-0.902,0.097,0.158,-0.475,-1.64,-16.58,256.6,-1.06,1.166,"INF",0.106,1.521,245.2,244.1,-16.17,-15.84,85.4,-16.02,83.2,1.165,175.7,24.66,1.119,177.5,25.59,-18.31,-19.2,-18.06,-16.53,0,0.269,0.513,1.416,660.2893,0,0,-16.5,279.3,120.7,0,0,0,0,0,0,0
"2025-01-07 07:00:00",8372,12.3,-16.91,-0.209,0.414,0.802,-0.277,-0.419,-15.76,257.4,-1.011,0.142,"NAN",-0.869,-0.162,248.6,248.5,-15.67,-15.31,85.4,-15.46,83.3,0.812,136.7,32.46,0.74,135.1,33.81,-16.01,-16.68,-15.88,-15.89,0,0.269,0.513,1.416,660.6202,0,0,-15.2,279.7,120.3,0,0,0,0,0,0,0
"2025-01-07 08:00:00",8373,12.28,-15.83,5.764,22.45,6.466,-0.39,-0.315,-15.26,257.9,-0.702,-0.075,"NAN",-0.777,-0.227,250.4,250.5,-15.37,-15.22,85,-15.12,82.9,0.652,123.1,34.22,0.569,122.4,36.76,-16.19,-16.02,-15.73,-15.26,0,0.268,0.513,1.415,661.0126,0,0,-15.1,280.5,119.5,0,0,0,0,0,0,0
"2025-01-07 09:00:00",8374,12.35,-15.29,46.83,100.3,49.59,-0.493,-0.356,-14.61,258.5,-2.755,-0.137,1.06,-2.892,-1.025,252.9,253,-15.31,-14.93,84.7,-15.01,82.7,0.992,143,30.39,0.921,144.7,31.23,-15.9,-15.56,-15.04,-14.74,0,0.268,0.513,1.415,661.5876,0,0,-13.3,279.7,120.3,0,0,0,0,0,0,0
"2025-01-07 10:00:00",8375,14.16,-14.23,236.7,355.4,220.5,-1.938,-2.233,-12.01,261.1,16.1,0.295,0.946,16.4,40.71,261.8,261.5,-14.32,-13.71,82.2,-13.85,80.6,1.45,149,26.82,1.343,148.1,26.86,-13.43,-14.84,-13.43,-11.96,0,0.269,0.513,1.414,662.1902,0,0,-8.8,280.4,119.6,0,0,0,0,0,0,0
"2025-01-07 11:00:00",8376,14.06,-12.3,348.9,471.2,304.4,-2.574,-20.66,-10.26,262.9,44.5,18.08,0.873,62.58,97.1,268.3,250.2,-13.71,-13.03,82.8,-13.04,80.5,2.051,155.4,32.91,1.943,156.2,35.53,-12.32,-13.73,-12.14,-9.61,0,0.269,0.513,1.414,662.2756,0,0,-5.5,281,119,0,0,0,0,0,0,0
"2025-01-07 12:00:00",8377,13.96,-10.17,553.2,693.5,421.3,-71.17,-31.96,-7.459,265.7,131.9,-39.21,0.774,92.7,108.9,211.4,250.6,-12.68,-12.04,82,-11.84,79.01,2.168,167.1,30.76,2.064,166.8,32.24,-10.25,-11.42,-10.1,-7.14,0,0.269,0.514,1.414,662.0526,0,0,-2.3,281.2,118.8,0,0,0,0,0,0,0
"2025-01-07 13:00:00",8378,13.93,-7.521,467.1,770.7,359.3,-68.88,-22.57,-7.283,265.9,107.9,-46.31,0.781,61.55,144.4,214.5,260.8,-12.54,-12.02,82.9,-11.71,79.93,2.101,173.7,30.48,2.027,172.8,31.54,-11.27,-10.12,-8.2,-6.918,0,0.268,0.513,1.413,661.8652,0,0,-8.2,281.1,118.9,0,0,0,0,0,0,0
"2025-01-07 14:00:00",8379,14.04,-8.3,221.7,314.7,187,-26.72,-11.57,-9.97,263.2,34.7,-15.15,0.846,19.54,41.01,245.3,260.5,-12.66,-12.02,85.4,-12.19,81.6,1.45,352.1,38.94,1.407,352,39.91,-12.2,-11.26,-10.32,-9.45,0,0.268,0.513,1.412,661.6874,0,0,-10.3,280.6,119.4,0,0,0,0,0,0,0
"2025-01-07 15:00:00",8380,14.14,-9.81,180,470.8,144.9,-46.11,-16.14,-11.39,261.8,35.02,-29.96,0.819,5.06,90.9,220.1,250.1,-13.12,-12.69,84.7,-12.77,81.5,1.334,5.343,17.16,1.313,4.361,19.36,-14.14,-13.18,-11.84,-10.69,0,0.268,0.513,1.412,661.9952,0,0,-10.6,280.5,119.5,0,0,0,0,0,0,0
"2025-01-07 16:00:00",8381,14.16,-11.35,90.5,114.9,74.41,-71.58,-29.74,-13.67,259.5,16.07,-41.84,0.822,-25.77,-9.08,185.5,227.3,-13.97,-13.21,85,-13.69,82.8,0.849,24.57,15.76,0.825,20.37,15.95,-17.53,-17.02,-14.2,-12.24,0,0.268,0.512,1.411,662.3378,0,0,-12.7,280.4,119.6,0,0,0,0,0,0,0
"2025-01-07 17:00:00",8382,14.04,-13.7,30.45,89.1,26.76,-51.89,-26.31,-15.05,258.1,3.698,-25.57,"INF",-21.88,-3.978,199.8,225.3,-14.67,-14.38,84.5,-14.46,82.5,0.106,25.22,61.36,0.072,134.5,51.79,-22.25,-17.99,-16.2,-13.39,0,0.268,0.512,1.411,662.6494,0,0,-15.2,280.5,119.5,0,0,0,0,0,0,0
"2025-01-07 18:00:00",8383,13.85,-16.09,0.089,1.654,1.374,-26.93,-14.37,-16.55,256.6,-1.285,-12.56,"NAN",-13.84,-0.363,218.9,231.4,-16.09,-15.6,85,-16,83,1.129,16,14.13,1.033,17.3,15.07,-16.26,-18.21,-16.26,-15.71,0,0.269,0.512,1.411,663.1447,0,0,-15.5,280.4,119.6,0,0,0,0,0,0,0
"2025-01-07 19:00:00",8384,13.71,-16.33,-0.9,0.17,0.054,-23.09,-9.42,-16.09,257.1,-0.954,-13.67,0.305,-14.63,-3.831,224.5,238.2,-15.94,-15.71,84.4,-15.72,82.6,0.699,7.155,30.01,0.635,8.31,29.97,-18.79,-17.32,-16.03,-15.81,0,0.269,0.513,1.411,663.5082,0,0,-16.3,280.5,119.5,0,0,0,0,0,0,0
"2025-01-07 20:00:00",8385,13.58,-17.28,-2.372,0.219,-0.101,-62.74,-33.71,-18.88,254.3,-2.271,-29.03,"INF",-31.3,-17,174.3,203.3,-17.31,-16.36,84.8,-17.31,82,0.353,107.1,60.29,0.352,127,51.02,-26.67,-23.59,-18.63,-17.59,0,0.269,0.512,1.41,663.6985,0,0,-18.9,281,119,0,0,0,0,0,0,0
"2025-01-07 21:00:00",8386,13.45,-20.68,-0.269,1.558,0.972,-46.27,-23.17,-21.2,251.9,-1.241,-23.1,"NAN",-24.34,-21.02,182.2,205.3,-18.09,-17.9,84.3,-18.48,82.2,0.425,158.6,8.1,0.455,149.6,7.279,-28.07,-27.43,-26.69,-19.98,0,0.269,0.512,1.41,663.6225,0,0,-19.7,280.9,119.1,0,0,0,0,0,0,0
